abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1902/06/15/archives/state-dar-convention-adjourns.html,,,,9,The New York Times,[],"{'main': 'State D.A.R. Convention Adjourns.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'State D.A.R. Convention Adjourns.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/d75c5acb-f3eb-510c-bacf-f9483346d4bd,0,nyt://article/d75c5acb-f3eb-510c-bacf-f9483346d4bd
"BOSTON, June 14 -- The money market shows no change of consequence. Its condition is still very comfortable and demand continues abnormally light. Sterling exchange remains quiet and steady.  ",https://www.nytimes.com/1902/06/15/archives/boston-stock-market.html,,,,35,The New York Times,[],"{'main': 'BOSTON STOCK MARKET.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BOSTON STOCK MARKET.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/d8b5eef3-41a8-5ba7-9f30-75459c76cb1f,0,nyt://article/d8b5eef3-41a8-5ba7-9f30-75459c76cb1f
"Japan Accepts Pro Rata ""List Five""",https://www.nytimes.com/1902/06/15/archives/the-chinese-indemnity-japan-agrees-to-a-pro-rata-reduction-of-her.html,"Japan Accepts Pro Rata ""List Five""",,,5,The New York Times,[],"{'main': 'THE CHINESE INDEMNITY; Japan Agrees to a Pro Rata Reduction of Her Claims. Powers Disapprove the American Plan to Disregard Fluctuations of Silver -- Levy of Customs Duties.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE CHINESE INDEMNITY; Japan Agrees to a Pro Rata Reduction of Her Claims. Powers Disapprove the American Plan to Disregard Fluctuations of Silver -- Levy of Customs Duties.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'China', 'rank': 1, 'major': 'N'}]",1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/d8c47158-5635-51da-bffc-270c1c0c7ec0,0,nyt://article/d8c47158-5635-51da-bffc-270c1c0c7ec0
,https://www.nytimes.com/1902/06/15/archives/limit-of-laziness.html,,,T,5,The New York Times,[],"{'main': 'LIMIT OF LAZINESS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LIMIT OF LAZINESS.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/d8cebe3e-0c78-55ca-a91f-719bcf64b82a,0,nyt://article/d8cebe3e-0c78-55ca-a91f-719bcf64b82a
"The attention of the lawn tennis experts will centre this week upon the courts of the New York Lawn Tennis Club, One Hundred and Twenty-second Street and Manhattan Avenues. The annual open tournament of this club always attracts an entry list of large proportions and prominence, as it is held under the auspices of the Tournament Committee of the United States National Lawn Tennis Association, the governing body of the sport.  ",https://www.nytimes.com/1902/06/15/archives/tennis-players-active-open-and-closed-tournaments-scheduled-for.html,,,,7,The New York Times,[],"{'main': ""TENNIS PLAYERS ACTIVE; Open and Closed Tournaments Scheduled for Local Courts. N.Y. TENNIS CLUB'S EVENT Miss Elizabeth H. Moore, National Woman's Champion, Will Play in the Doubles -- Final Rounds Yesterday."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""TENNIS PLAYERS ACTIVE; Open and Closed Tournaments Scheduled for Local Courts. N.Y. TENNIS CLUB'S EVENT Miss Elizabeth H. Moore, National Woman's Champion, Will Play in the Doubles -- Final Rounds Yesterday."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/d926e578-4e39-55cb-88ea-e174eb50fef3,0,nyt://article/d926e578-4e39-55cb-88ea-e174eb50fef3
"PHILADELPHIA, June 14 -- While the rush to the shore can hardly be said to have begun, the exodus to Newport, to Europe, and to seashore and mountain resorts has been very large this week, and by the end of next week it is probable that the town will be practically cleared out of fashionable people.  ",https://www.nytimes.com/1902/06/15/archives/society-in-philadelphia.html,,,,19,The New York Times,[],"{'main': 'SOCIETY IN PHILADELPHIA.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SOCIETY IN PHILADELPHIA.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/d9f95c30-c722-5d4a-a7ad-7152ffd6e3ef,0,nyt://article/d9f95c30-c722-5d4a-a7ad-7152ffd6e3ef
"OTHER, parts of the country may be amused by the wranglings and heartburnings incident to the coronation of King Edward, but Washington follows them with serious and sympathetic interest. Only a very few Americans have any idea of the rigid system of etiquette which has grown up at the National Capital.  ",https://www.nytimes.com/1902/06/15/archives/social-precedence-at-washington-the-growth-of-monarchical-customs.html,,,,27,The New York Times,[],"{'main': ""SOCIAL PRECEDENCE AT WASHINGTON; The Growth of Monarchical Customs in the Capital -- England's Danger from the Unfed Millions -- West Point Versus Sandhurst -- Com- ments on News of the Week."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""SOCIAL PRECEDENCE AT WASHINGTON; The Growth of Monarchical Customs in the Capital -- England's Danger from the Unfed Millions -- West Point Versus Sandhurst -- Com- ments on News of the Week."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'DAVID GRAHAM PHILLIPS', 'person': [{'firstname': 'David', 'middlename': 'Graham', 'lastname': 'PHILLIPS', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/db3a0d2b-feaf-51ca-96bb-61f9ba2e9121,0,nyt://article/db3a0d2b-feaf-51ca-96bb-61f9ba2e9121
"CAMBRIDGE, Mass., June 14 -- Commencement week at Harvard starts to-morrow with the baccalaureate sermon by the Rev. George Gordon of Boston in Appleton Chapel in the afternoon. This is the introduction to a busy week for the Harvard seniors. There will follow the senior spread, class day, and commencement exercises, besides the annual baseball game and the boat race with Yale, which are looked upon as important functions of the commencement programme.  ",https://www.nytimes.com/1902/06/15/archives/end-of-harvards-year-the-commencement-week-exercises-begin-today.html,,,,16,The New York Times,[],"{'main': ""END OF HARVARD'S YEAR.; The Commencement Week Exercises Begin To-day with the Baccalaureate Sermon in Appleton Chapel."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""END OF HARVARD'S YEAR.; The Commencement Week Exercises Begin To-day with the Baccalaureate Sermon in Appleton Chapel."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/db559f16-07ce-5409-9723-0c846db01928,0,nyt://article/db559f16-07ce-5409-9723-0c846db01928
"IF there is one place in the world more than another where men are pessimists it is in Wall Street. If one thing is not the matter, something else is. About two months ago the financial columns of the papers were full of wails about the dreadful lack of rain that was going to destroy the Western crops beyond all hope of redemption.  ",https://www.nytimes.com/1902/06/15/archives/article-10-no-title.html,,,T,4,The New York Times,[],"{'main': 'Article 10 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 10 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'C.M.K', 'person': [{'firstname': 'C.', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/dbf6f0b1-4ec8-513e-8202-54994134d9cd,0,nyt://article/dbf6f0b1-4ec8-513e-8202-54994134d9cd
,https://www.nytimes.com/1902/06/15/archives/answer-to-a-correspondent.html,,,,5,The New York Times,[],"{'main': 'Answer to a Correspondent.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Answer to a Correspondent.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/dd7a8d2b-309d-51ab-ac42-295889b38686,0,nyt://article/dd7a8d2b-309d-51ab-ac42-295889b38686
"LONDON, June 14 -- Undoubtedly King Edward is now one of the hardestworked men in his realm, with every hour of every day until the end of the season filled by some function which must cost him some pain or inconvenience to attend. Whatever may have been his official deficiencies in earlier years, he is now toeing the mark with a vengeance.  ",https://www.nytimes.com/1902/06/15/archives/edward-vii-the-hardestworked-man-in-britain-might-become-ruler-in.html,,,,17,The New York Times,[],"{'main': 'Edward VII. the Hardest-Worked Man in Britain; Might Become Ruler in Fact -- His Popularity Great With the Lower Classes -- Disagreeable Features of the Coronation Fetes.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Edward VII. the Hardest-Worked Man in Britain; Might Become Ruler in Fact -- His Popularity Great With the Lower Classes -- Disagreeable Features of the Coronation Fetes.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'Special Cable to THE NEW YORK TIMES.E.A. DITHMAR', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/ddb2f4ff-ddb3-55bf-8685-c86cd46db6d3,0,nyt://article/ddb2f4ff-ddb3-55bf-8685-c86cd46db6d3
,https://www.nytimes.com/1902/06/15/archives/on-raquette-lake-lively-real-estate-market-caused-by-mr-carnegies.html,,,,23,The New York Times,[],"{'main': ""ON RAQUETTE LAKE.; Lively Real Estate Market Caused by Mr. Carnegie's Purchase -- James E. Nichols's Luck."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""ON RAQUETTE LAKE.; Lively Real Estate Market Caused by Mr. Carnegie's Purchase -- James E. Nichols's Luck."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/de4e52a0-e3b9-5aba-84d0-b9d5e2208096,0,nyt://article/de4e52a0-e3b9-5aba-84d0-b9d5e2208096
,https://www.nytimes.com/1902/06/15/archives/the-gossip-of-netherwood.html,,,,22,The New York Times,[],"{'main': 'THE GOSSIP OF NETHERWOOD.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE GOSSIP OF NETHERWOOD.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/de574ab2-6e8b-542c-ae5a-af07f10c9200,0,nyt://article/de574ab2-6e8b-542c-ae5a-af07f10c9200
,https://www.nytimes.com/1902/06/15/archives/expansion-in-the-south.html,,,,35,The New York Times,[],"{'main': 'EXPANSION IN THE SOUTH.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'EXPANSION IN THE SOUTH.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/df529f83-203b-5e03-a0f6-bd74739c35b6,0,nyt://article/df529f83-203b-5e03-a0f6-bd74739c35b6
,https://www.nytimes.com/1902/06/15/archives/article-8-no-title.html,,,,34,The New York Times,[],"{'main': 'Article 8 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 8 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/df751b37-3572-572f-be91-d7bd113a5279,0,nyt://article/df751b37-3572-572f-be91-d7bd113a5279
arsenic cure,https://www.nytimes.com/1902/06/15/archives/arsenic-as-a-cause-of-cancer-dr-jonathan-hutchinson-makes-an-other.html,arsenic cure,,,17,The New York Times,[],"{'main': 'ARSENIC AS A CAUSE OF CANCER.; Dr. Jonathan Hutchinson Makes An- other Remarkable Statement.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ARSENIC AS A CAUSE OF CANCER.; Dr. Jonathan Hutchinson Makes An- other Remarkable Statement.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Cancer', 'rank': 1, 'major': 'N'}]",1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'Special Cable to THE NEW YORK TIMES', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/e008ca76-2243-5f57-93d3-7a2a1e666bc6,0,nyt://article/e008ca76-2243-5f57-93d3-7a2a1e666bc6
"TWO determined efforts have been made by public-spirited citizens to break up what is known in law as the ""lottery policy"" game. Thus far the only result of labor by officials of anti-gambling societies has been to force the ""backers "" of the policy games to greater concealment in carrying on their gambling operations.  ",https://www.nytimes.com/1902/06/15/archives/failure-of-the-new-antipolicy-law-in-spite-of-drastic-legislation.html,,,,28,The New York Times,[],"{'main': 'Failure of the New Anti-Policy Law; In Spite of Drastic Legislation Over One Thousand Lottery Policy Shops Are Running in New York To-day -- Peculiar Conditions of the Game and Why It Is Difficult to Stop.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Failure of the New Anti-Policy Law; In Spite of Drastic Legislation Over One Thousand Lottery Policy Shops Are Running in New York To-day -- Peculiar Conditions of the Game and Why It Is Difficult to Stop.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e0d40369-4bde-5b02-b23e-67c28e8512af,0,nyt://article/e0d40369-4bde-5b02-b23e-67c28e8512af
,https://www.nytimes.com/1902/06/15/archives/grist-to-his-mill.html,,,T,16,The New York Times,[],"{'main': 'Grist to His Mill.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Grist to His Mill.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e109e84e-abc9-559b-82b7-72f933b641c9,0,nyt://article/e109e84e-abc9-559b-82b7-72f933b641c9
,https://www.nytimes.com/1902/06/15/archives/the-gaynorgreene-case-quebec-court-asked-to-punish-for-contempt-for.html,,,,3,The New York Times,[],"{'main': 'THE GAYNOR-GREENE CASE.; Quebec Court Asked to Punish for Contempt for Carrying Off Defendants.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE GAYNOR-GREENE CASE.; Quebec Court Asked to Punish for Contempt for Carrying Off Defendants.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e3e30252-1a0b-5309-98af-465e6e6c36e1,0,nyt://article/e3e30252-1a0b-5309-98af-465e6e6c36e1
,https://www.nytimes.com/1902/06/15/archives/capt-lemly-in-impaired-health.html,,,,16,The New York Times,[],"{'main': 'Capt. Lemly in Impaired Health.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Capt. Lemly in Impaired Health.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e42340ea-4947-5b6c-85ae-1dbbd83e08b7,0,nyt://article/e42340ea-4947-5b6c-85ae-1dbbd83e08b7
Darkest U. S.; Baumann,https://www.nytimes.com/1902/06/15/archives/german-writers-extraordinary-allegations-regarding-this-country.html,Darkest U. S.; Baumann,,,18,The New York Times,[],"{'main': ""German Writer's Extraordinary Allegations Regarding This Country."", 'kicker': None, 'content_kicker': None, 'print_headline': ""German Writer's Extraordinary Allegations Regarding This Country."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e48b63d3-a171-599e-89ef-dfc7f180f4d0,0,nyt://article/e48b63d3-a171-599e-89ef-dfc7f180f4d0
,https://www.nytimes.com/1902/06/15/archives/death-of-an-old-custom-employe.html,,,,19,The New York Times,[],"{'main': 'Death of an Old Custom Employe.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Death of an Old Custom Employe.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e4e4f42c-7bbc-5b37-ab33-5dc6cf80b36f,0,nyt://article/e4e4f42c-7bbc-5b37-ab33-5dc6cf80b36f
"SEABRIGHT, N.J., June 14 -- R. Erbs Loeb and family of New York have rented Hall's cottage at North Beach and have already taken possession of it.  ",https://www.nytimes.com/1902/06/15/archives/society-at-seabright-wellknown-people-open-their-cottages-the.html,,,,22,The New York Times,[],"{'main': 'SOCIETY AT SEABRIGHT.; Well-Known People Open Their Cottages -- The Ross-Fenton Coach Trips.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SOCIETY AT SEABRIGHT.; Well-Known People Open Their Cottages -- The Ross-Fenton Coach Trips.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/e52664d7-e9e0-530a-8618-b08468cdf53a,0,nyt://article/e52664d7-e9e0-530a-8618-b08468cdf53a
,https://www.nytimes.com/1902/06/15/archives/obituary-2-no-title.html,,,,5,The New York Times,[],"{'main': 'Obituary 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Obituary 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e52b72c5-8bf7-5e9c-9365-4be2eb4bfe6e,0,nyt://article/e52b72c5-8bf7-5e9c-9365-4be2eb4bfe6e
,https://www.nytimes.com/1902/06/15/archives/the-army-in-the-philippines.html,,,,20,The New York Times,[],"{'main': 'THE ARMY IN THE PHILIPPINES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE ARMY IN THE PHILIPPINES.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'VETERAN.""', 'person': [{'firstname': 'Veteran', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/e5a61325-34bc-583a-a441-27cc6ebd1335,0,nyt://article/e5a61325-34bc-583a-a441-27cc6ebd1335
"HAZLETON, Penn., June 14 -- The home of James Applegate, at West Hazleton, was badly shattered early to-day by an explosion of dynamite which had been placed near the side of the building by unknown parties. The family escaped injury. Applegate has been employed as a special officer at the Cranberry Colliery since the strike went into effect.  ",https://www.nytimes.com/1902/06/15/archives/dynamite-used-in-the-anthracite-strike-home-of-a-mine-policeman.html,,,,1,The New York Times,[],"{'main': 'DYNAMITE USED IN THE ANTHRACITE STRIKE; Home of a Mine Policeman Shattered Near Hazleton. Bloodhounds to be Placed on Track of the Wreckers, for Whose Arrest $500 Reward Is Offered.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DYNAMITE USED IN THE ANTHRACITE STRIKE; Home of a Mine Policeman Shattered Near Hazleton. Bloodhounds to be Placed on Track of the Wreckers, for Whose Arrest $500 Reward Is Offered.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e673eb2b-fada-5e5e-ad81-ce626ba3cb05,0,nyt://article/e673eb2b-fada-5e5e-ad81-ce626ba3cb05
,https://www.nytimes.com/1902/06/15/archives/fewer-skins-from-bavaria.html,,,,18,The New York Times,[],"{'main': 'FEWER SKINS FROM BAVARIA.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FEWER SKINS FROM BAVARIA.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'Special Cable to THE NEW YORK TIMES', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/e69853ed-b118-5bf4-b839-6f80ec6cc5df,0,nyt://article/e69853ed-b118-5bf4-b839-6f80ec6cc5df
Four of the Seawanhaka cup challenge trial boats met again in the midsummer regatta of the New Rochelle Yacht Club on Long Island Sound yesterday. Two of them came to grief. The Bridgeport challenge syndicate Tecumseh twisted her centreboard before she had covered half the course and was obliged to withdraw.  ,https://www.nytimes.com/1902/06/15/archives/yachts-damaged-in-race-midsummer-regatta-of-the-new-rochelle-yacht.html,,,,10,The New York Times,[],"{'main': 'YACHTS DAMAGED IN RACE; Midsummer Regatta of the New Rochelle Yacht Club. SEAWANHAKA BOATS OUT Tecumseh and Nutmeg Disabled in the Bridgeport Challenge Class, Which Was Won by Seeress.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'YACHTS DAMAGED IN RACE; Midsummer Regatta of the New Rochelle Yacht Club. SEAWANHAKA BOATS OUT Tecumseh and Nutmeg Disabled in the Bridgeport Challenge Class, Which Was Won by Seeress.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e70cc3c3-571d-56f9-a3a0-4dbf0778be7e,0,nyt://article/e70cc3c3-571d-56f9-a3a0-4dbf0778be7e
"Betting on the Suburban Handicap was in progress from the time the crowd began to gather early in the afternoon, with few changes in the market quotations. The odds laid against the Suburban horses from the first betting to the start of the race were as follows:  ",https://www.nytimes.com/1902/06/15/archives/betting-on-the-suburban-handicap.html,,,,2,The New York Times,[],"{'main': 'Betting on the Suburban Handicap.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Betting on the Suburban Handicap.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e7a5fa1a-4768-52be-a5ca-781e054ac19d,0,nyt://article/e7a5fa1a-4768-52be-a5ca-781e054ac19d
,https://www.nytimes.com/1902/06/15/archives/m-yves-guyot-on-sugar-bounties.html,,,,31,The New York Times,[],"{'main': 'M. YVES GUYOT ON SUGAR BOUNTIES', 'kicker': '1', 'content_kicker': None, 'print_headline': 'M. YVES GUYOT ON SUGAR BOUNTIES', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e7e5ecc1-cfe5-551e-8c7b-9b1728ceaa13,0,nyt://article/e7e5ecc1-cfe5-551e-8c7b-9b1728ceaa13
,https://www.nytimes.com/1902/06/15/archives/prof-hirth-comes-in-october.html,,,,18,The New York Times,[],"{'main': 'PROF. HIRTH COMES IN OCTOBER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PROF. HIRTH COMES IN OCTOBER.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'Special Cable to THE NEW YORK TIMES', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/e8df5a32-663d-5d8d-bac4-0ef9ff341cf6,0,nyt://article/e8df5a32-663d-5d8d-bac4-0ef9ff341cf6
,https://www.nytimes.com/1902/06/15/archives/pelees-effects-widespread-elevations-in-pennsylvania-found-to-be.html,,,,5,The New York Times,[],"{'main': ""PELEE'S EFFECTS WIDESPREAD.; Elevations in Pennsylvania Found to be Higher Now than Formerly."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""PELEE'S EFFECTS WIDESPREAD.; Elevations in Pennsylvania Found to be Higher Now than Formerly."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e91eecc7-af54-51a5-95e0-0f89f0b7fcc6,0,nyt://article/e91eecc7-af54-51a5-95e0-0f89f0b7fcc6
Mary G. Humphreys article,https://www.nytimes.com/1902/06/15/archives/filipino-torture-of-american-soldiers-facts-which-illustrate-the.html,Mary G. Humphreys article,,,27,The New York Times,[],"{'main': 'Filipino Torture of American Soldiers.; Facts Which Illustrate the Position of the Army in the Archipelago -- The Strain Upon the Lonely Sentinel -- Volunteers Versus Regulars.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Filipino Torture of American Soldiers.; Facts Which Illustrate the Position of the Army in the Archipelago -- The Strain Upon the Lonely Sentinel -- Volunteers Versus Regulars.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'PHILIPPINE ISLANDS', 'rank': 1, 'major': 'N'}]",1902-06-15T05:00:00+0000,article,None,Archives,"{'original': 'MARY GAY HUMPHREYS', 'person': [{'firstname': 'Mary', 'middlename': 'Gay', 'lastname': 'HUMPHREYS', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/e9a0d22b-ccfd-5633-9e1f-5c9a0e654c4e,0,nyt://article/e9a0d22b-ccfd-5633-9e1f-5c9a0e654c4e
,https://www.nytimes.com/1902/06/15/archives/pelee-again-in-eruption-volcanic-matter-falls-upon-a-vessels-deck.html,,,,5,The New York Times,[],"{'main': ""PELEE AGAIN IN ERUPTION.; Volcanic Matter Falls Upon a Vessel's Deck Ten Miles from the Island."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""PELEE AGAIN IN ERUPTION.; Volcanic Matter Falls Upon a Vessel's Deck Ten Miles from the Island."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/e9e4eace-212d-5682-b3aa-5e2a20b30e32,0,nyt://article/e9e4eace-212d-5682-b3aa-5e2a20b30e32
Monroe Doctrine speech; Lon. Spectator commends,https://www.nytimes.com/1902/06/15/archives/monroe-doctrine-indorsed-london-spectator-commends-sir-frederick.html,Monroe Doctrine speech; Lon. Spectator commends,,,18,The New York Times,[],"{'main': ""MONROE DOCTRINE INDORSED.; London Spectator Commends Sir Frederick Pollock's Speech -- The Saturday Review Denounces It."", 'kicker': None, 'content_kicker': None, 'print_headline': ""MONROE DOCTRINE INDORSED.; London Spectator Commends Sir Frederick Pollock's Speech -- The Saturday Review Denounces It."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-15T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/eae39317-e233-5afa-ac75-e330550dfbcd,0,nyt://article/eae39317-e233-5afa-ac75-e330550dfbcd
